10,20,11,14,12,6,46,4,49,20,12,46,32,10,9,18,4,22,5,4,23,24,26,25,26,1
37,1,24,27,4,33,4,29,13,46,12,6,13,45,4,49,45,43,18,4,48,13,6,9,12,0
13,45,4,49,45,43,18,4,48,13,6,9,12,6,46,18,4,22,5,4,23,24,2,25,31,1
25,2,24,1,4,33,4,34,11,13,6,7,4,35,12,21,20,11,4,40,21,20,18,4,44,0
21,20,11,4,40,21,20,18,4,44,16,20,39,42,9,18,4,22,5,4,23,24,24,27,23,1
27,27,37,3,4,29,4,33,20,9,10,6,20,7,46,20,4,40,21,20,18,4,15,42,11,0
46,20,4,40,21,20,18,4,15,42,11,10,13,46,20,18,4,22,5,4,23,2,3,1,23,1
25,24,37,3,4,33,4,22,12,30,32,12,46,13,6,4,40,21,20,18,4,56,13,30,16,0
13,6,4,40,21,20,18,4,56,13,30,16,9,42,6,18,4,22,5,4,23,2,1,3,1,1
26,31,3,3,4,35,12,21,20,11,10,42,45,6,4,15,16,45,43,4,29,33,4,29,36,0
25,1,24,18,4,34,11,13,6,7,21,12,14,14,20,18,4,22,5,4,23,2,23,25,24,1
23,31,24,23,4,51,13,9,32,12,42,6,4,29,62,8,13,11,20,4,22,13,14,14,18,0
20,4,22,13,14,14,18,4,29,13,46,12,6,13,45,18,4,22,5,4,23,24,27,3,23,1
26,25,31,37,4,1,24,10,32,4,29,10,4,29,38,4,29,10,20,4,38,25,3,1,41,0
41,18,4,34,11,13,6,7,4,35,13,36,12,7,9,18,4,22,5,4,23,2,37,25,1,1
26,1,3,3,4,29,4,40,12,11,36,42,11,10,4,35,7,4,33,18,4,50,11,13,21,0
18,4,50,11,13,21,20,11,9,20,4,47,12,10,43,18,4,22,5,4,23,2,27,24,23,1
25,1,25,37,27,4,29,4,19,20,43,20,11,4,35,7,4,29,10,20,4,59,3,25,1,0
59,3,25,1,18,4,19,12,11,30,32,4,35,8,6,18,4,22,5,4,23,24,23,25,37,1
26,26,23,25,4,29,4,48,12,6,7,20,6,4,35,7,18,4,51,14,12,6,10,18,4,0
12,6,7,20,6,4,35,7,18,4,51,14,12,6,10,18,4,22,5,4,23,24,37,3,31,1
26,37,3,4,24,23,10,32,4,29,10,4,29,33,18,4,19,43,11,42,6,4,47,20,6,0
33,18,4,19,43,11,42,6,4,47,20,6,10,20,11,18,4,22,5,4,23,2,26,25,37,1
23,37,24,3,4,19,13,14,7,45,12,6,4,35,7,18,4,40,8,41,8,11,6,4,49,0
7,18,4,40,8,41,8,11,6,4,49,12,14,14,9,18,4,22,5,4,23,24,26,1,27,1
25,31,3,23,3,4,33,4,25,1,4,22,12,14,20,4,35,7,18,4,29,42,8,10,32,0
4,35,7,18,4,29,42,8,10,32,57,12,20,14,7,18,4,22,5,4,23,24,3,31,27,1
1,31,23,27,1,4,28,42,21,12,4,35,7,18,4,28,42,21,12,18,4,22,5,4,23,0
1,4,28,42,21,12,4,35,7,18,4,28,42,21,12,18,4,22,5,4,23,24,26,31,31,1
37,27,3,3,4,49,13,11,21,20,43,4,29,10,4,29,10,20,4,51,30,63,25,18,4,0
4,51,30,63,25,18,4,22,8,9,16,20,46,42,6,18,4,22,5,4,23,2,23,23,23,1
27,25,2,4,38,4,48,12,41,20,11,10,43,4,29,10,18,4,40,6,6,4,40,11,41,0
43,4,29,10,18,4,40,6,6,4,40,11,41,42,11,18,4,22,5,4,23,24,25,3,23,1
23,3,37,4,29,4,33,13,9,32,12,6,46,10,42,6,4,40,21,20,18,4,35,42,43,0
4,40,21,20,18,4,35,42,43,13,14,4,44,13,16,18,4,22,5,4,23,24,3,27,31,1
25,25,37,4,38,4,34,11,13,6,7,4,35,12,21,20,11,4,40,21,20,18,4,38,13,0
20,18,4,38,13,9,10,4,48,13,6,9,12,6,46,18,4,22,5,4,23,24,24,1,26,1
25,31,23,1,3,4,49,13,14,14,4,35,7,4,29,10,20,4,25,23,26,18,4,47,14,0
14,12,6,10,42,6,4,50,42,45,6,9,32,12,36,18,4,22,5,4,23,24,3,26,24,1
1,31,37,3,27,4,28,42,21,12,4,35,7,18,4,28,42,21,12,18,4,22,5,4,23,0
27,4,28,42,21,12,4,35,7,18,4,28,42,21,12,18,4,22,5,4,23,24,26,31,31,1
25,24,2,3,3,4,22,12,30,32,12,46,13,6,4,40,21,20,18,4,17,20,13,11,41,0
6,4,40,21,20,18,4,17,20,13,11,41,42,11,6,18,4,22,5,4,23,24,25,1,27,1
25,2,3,3,4,22,12,30,32,12,46,13,6,4,40,21,20,18,4,17,20,10,11,42,12,0
13,6,4,40,21,20,18,4,17,20,10,11,42,12,10,18,4,22,5,4,23,24,1,25,27,1
23,25,1,4,33,4,25,23,4,22,12,14,20,4,35,7,18,4,50,11,42,43,18,4,22,0
23,4,22,12,14,20,4,35,7,18,4,50,11,42,43,18,4,22,5,4,23,24,3,24,26,1
23,31,24,31,4,51,13,9,32,12,42,6,4,29,62,8,13,11,20,4,19,14,21,7,18,0
20,4,19,14,21,7,18,4,29,13,46,12,6,13,45,18,4,22,5,4,23,24,27,3,23,1
26,37,3,4,24,23,10,32,4,29,10,4,29,33,18,4,19,43,11,42,6,4,47,20,6,0
33,18,4,19,43,11,42,6,4,47,20,6,10,20,11,18,4,22,5,4,23,2,26,25,37,1
26,23,3,37,4,29,4,48,12,6,7,20,6,4,35,7,18,4,51,14,12,6,10,18,4,0
12,6,7,20,6,4,35,7,18,4,51,14,12,6,10,18,4,22,5,4,23,24,37,3,31,1
25,1,31,27,37,4,49,13,11,36,20,11,4,59,12,14,14,13,46,20,4,17,11,18,4,0
11,18,4,19,13,10,10,14,20,4,47,11,20,20,16,18,4,22,5,4,23,2,3,25,23,1
25,31,1,1,26,4,49,13,46,46,20,11,10,43,4,35,7,18,4,28,42,11,10,32,21,0
4,35,7,18,4,28,42,11,10,32,21,12,14,14,20,18,4,22,5,4,23,24,25,27,24,1
26,25,3,31,37,4,44,11,30,32,13,11,7,4,48,13,16,20,4,35,7,18,4,51,13,0
13,11,39,12,6,46,10,42,6,4,49,12,14,14,9,18,4,22,5,4,23,24,26,26,23,1
25,25,26,1,4,56,13,30,16,9,42,6,4,60,12,6,46,18,4,56,13,30,16,9,42,0
6,4,60,12,6,46,18,4,56,13,30,16,9,42,6,18,4,22,5,4,23,2,1,3,1,1
26,27,23,37,4,33,13,9,32,10,20,6,13,45,4,40,21,20,18,4,40,6,6,4,40,0
4,40,21,20,18,4,40,6,6,4,40,11,41,42,11,18,4,22,5,4,23,24,25,3,23,1
23,2,3,25,4,1,24,10,32,4,29,10,4,29,38,18,4,34,11,13,6,7,4,35,13,0
38,18,4,34,11,13,6,7,4,35,13,36,12,7,9,18,4,22,5,4,23,2,37,25,1,1
23,26,27,25,3,4,33,4,44,13,16,9,4,17,11,18,4,28,42,21,12,18,4,22,5,0
33,4,44,13,16,9,4,17,11,18,4,28,42,21,12,18,4,22,5,4,23,24,26,31,31,1
25,1,3,1,3,4,49,13,14,14,4,35,7,18,4,29,10,20,11,14,12,6,46,4,49,0
10,20,11,14,12,6,46,4,49,20,12,46,32,10,9,18,4,22,5,4,23,24,26,25,26,1
37,24,23,37,4,33,4,29,13,46,12,6,13,45,4,49,45,43,18,4,48,13,6,9,12,0
13,45,4,49,45,43,18,4,48,13,6,9,12,6,46,18,4,22,5,4,23,24,2,25,31,1
23,24,26,3,4,33,12,14,9,42,6,4,40,21,20,4,29,33,18,4,33,43,42,39,12,0
40,21,20,4,29,33,18,4,33,43,42,39,12,6,46,18,4,22,5,4,23,2,23,25,24,1
37,3,37,37,25,4,33,13,10,20,11,9,12,7,20,4,17,11,18,4,47,32,20,9,10,0
11,18,4,47,32,20,9,10,20,11,57,12,20,14,7,18,4,22,5,4,23,24,3,37,25,1
37,37,23,3,4,49,13,11,21,20,43,4,29,10,18,4,22,8,9,16,20,46,42,6,18,0
20,43,4,29,10,18,4,22,8,9,16,20,46,42,6,18,4,22,5,4,23,2,23,23,23,1
26,37,25,1,3,4,47,20,6,10,11,13,14,4,47,12,10,43,4,15,16,45,43,18,4,0
4,15,16,45,43,18,4,33,20,9,10,14,13,6,7,18,4,22,5,4,23,24,25,24,37,1
27,37,3,4,56,42,32,6,4,35,4,35,7,18,4,50,11,42,43,18,4,22,5,4,23,0
56,42,32,6,4,35,4,35,7,18,4,50,11,42,43,18,4,22,5,4,23,24,3,24,26,1
23,31,24,3,4,19,13,14,7,45,12,6,4,35,7,18,4,40,8,41,8,11,6,4,49,0
7,18,4,40,8,41,8,11,6,4,49,12,14,14,9,18,4,22,5,4,23,24,26,1,27,1
23,25,2,26,27,4,51,42,11,7,4,35,7,18,4,47,13,6,10,42,6,18,4,22,5,0
51,42,11,7,4,35,7,18,4,47,13,6,10,42,6,18,4,22,5,4,23,24,25,24,31,1
25,2,24,1,4,33,4,34,11,13,6,7,4,35,12,21,20,11,4,40,21,20,18,4,44,0
21,20,11,4,40,21,20,18,4,44,16,20,39,42,9,18,4,22,5,4,23,24,24,27,23,1
2,25,3,4,29,36,11,12,6,46,4,29,10,18,4,15,20,10,42,9,16,20,43,18,4,0
6,46,4,29,10,18,4,15,20,10,42,9,16,20,43,18,4,22,5,4,23,2,31,31,3,1
2,3,37,3,4,49,12,46,32,14,13,6,7,4,35,7,18,4,33,32,12,10,20,4,48,0
4,35,7,18,4,33,32,12,10,20,4,48,13,16,20,18,4,22,5,4,23,24,26,24,27,1
24,23,27,31,4,33,4,34,11,13,6,7,4,35,12,21,20,11,4,40,21,20,18,4,19,0
11,4,40,21,20,18,4,19,11,12,46,32,10,42,6,18,4,22,5,4,23,24,25,25,27,1
26,27,3,37,4,22,12,14,14,20,11,4,35,7,18,4,51,14,12,6,10,18,4,22,5,0
12,14,14,20,11,4,35,7,18,4,51,14,12,6,10,18,4,22,5,4,23,24,37,3,31,1
25,1,23,1,4,29,55,4,35,42,30,32,20,9,10,20,11,4,35,7,18,4,35,42,30,0
11,4,35,7,18,4,35,42,30,32,20,9,10,20,11,18,4,22,5,4,23,24,26,3,31,1
26,37,27,25,37,4,33,13,11,11,20,6,4,35,7,18,4,33,20,9,10,14,13,6,7,0
20,6,4,35,7,18,4,33,20,9,10,14,13,6,7,18,4,22,5,4,23,24,25,24,37,1
37,2,26,3,4,29,4,33,20,9,10,6,20,7,46,20,4,40,21,20,18,4,15,42,11,0
46,20,4,40,21,20,18,4,15,42,11,10,13,46,20,18,4,22,5,4,23,2,3,3,1,1
26,26,3,25,4,28,4,52,9,4,49,12,46,32,45,13,43,4,26,25,4,29,18,4,50,0
18,4,50,11,13,21,20,11,9,20,4,47,12,10,43,18,4,22,5,4,23,2,27,24,23,1
26,23,25,3,4,40,14,36,12,6,20,4,40,21,20,4,28,33,18,4,34,11,13,6,7,0
33,18,4,34,11,13,6,7,4,35,13,36,12,7,9,18,4,22,5,4,23,2,37,23,23,1
1,26,24,31,25,4,38,8,11,20,16,13,4,35,7,18,4,50,13,43,14,42,11,18,4,0
11,20,16,13,4,35,7,18,4,50,13,43,14,42,11,18,4,22,5,4,23,24,25,24,3,1
26,3,37,3,4,19,20,20,14,12,6,20,4,35,7,18,4,49,42,14,14,13,6,7,18,0
12,6,20,4,35,7,18,4,49,42,14,14,13,6,7,18,4,22,5,4,23,2,23,1,23,1
26,3,24,3,25,4,34,11,13,10,12,42,10,4,40,21,20,18,4,35,42,9,20,21,12,0
4,40,21,20,18,4,35,42,9,20,21,12,14,14,20,18,4,22,5,4,23,24,3,27,27,1
26,25,24,3,4,51,13,12,11,14,13,6,20,4,17,11,18,4,40,14,14,20,6,4,15,0
4,17,11,18,4,40,14,14,20,6,4,15,13,11,16,18,4,22,5,4,23,24,25,3,25,1
26,25,37,26,37,4,29,42,8,10,32,57,12,20,14,7,4,35,7,18,4,19,20,21,20,0
18,4,19,20,21,20,11,14,43,4,49,12,14,14,9,18,4,22,5,4,23,24,3,1,37,1
25,25,25,24,4,56,42,20,4,22,13,6,6,4,19,14,21,7,18,4,22,12,7,14,13,0
6,4,19,14,21,7,18,4,22,12,7,14,13,6,7,18,4,22,5,4,23,24,27,23,1,1
23,23,1,3,4,19,13,43,4,35,7,18,4,29,13,46,12,6,13,45,18,4,22,5,4,0
19,13,43,4,35,7,18,4,29,13,46,12,6,13,45,18,4,22,5,4,23,24,27,3,26,1
23,25,24,31,1,4,51,42,11,7,4,35,7,18,4,47,13,6,10,42,6,18,4,22,5,0
51,42,11,7,4,35,7,18,4,47,13,6,10,42,6,18,4,22,5,4,23,24,25,24,31,1
26,24,24,4,56,42,32,6,4,35,4,35,7,18,4,50,11,42,43,18,4,22,5,4,23,0
56,42,32,6,4,35,4,35,7,18,4,50,11,42,43,18,4,22,5,4,23,24,3,24,26,1
26,1,3,3,4,51,13,12,11,14,13,6,20,4,17,11,18,4,40,14,14,20,6,4,15,0
4,17,11,18,4,40,14,14,20,6,4,15,13,11,16,18,4,22,5,4,23,24,25,3,25,1
25,23,23,23,3,4,15,13,11,7,20,20,4,35,7,18,4,50,13,43,14,42,11,18,4,0
11,7,20,20,4,35,7,18,4,50,13,43,14,42,11,18,4,22,5,4,23,24,25,24,3,1
1,24,37,26,24,4,50,20,14,20,46,11,13,36,32,4,35,7,18,4,29,42,8,10,32,0
4,35,7,18,4,29,42,8,10,32,57,12,20,14,7,18,4,22,5,4,23,24,3,26,23,1
26,25,37,37,4,52,9,4,49,12,46,32,45,13,43,4,23,25,4,33,18,4,22,13,11,0
23,25,4,33,18,4,22,13,11,62,8,20,10,10,20,18,4,22,5,4,23,2,24,37,37,1
25,26,26,27,4,29,4,35,42,30,32,20,9,10,20,11,4,35,7,18,4,35,42,30,32,0
35,42,30,32,20,9,10,20,11,4,49,12,14,14,9,18,4,22,5,4,23,24,26,3,31,1
37,26,1,37,4,49,13,11,21,20,43,4,29,10,18,4,28,42,11,10,42,6,4,29,32,0
18,4,28,42,11,10,42,6,4,29,32,42,11,20,9,18,4,22,5,4,23,2,23,23,23,1
26,2,25,24,4,19,13,14,7,45,12,6,4,35,7,18,4,40,8,41,8,11,6,4,49,0
7,18,4,40,8,41,8,11,6,4,49,12,14,14,9,18,4,22,5,4,23,24,26,1,27,1
26,2,3,2,4,40,14,36,12,6,20,4,40,21,20,4,28,33,18,4,47,42,39,9,10,0
18,4,47,42,39,9,10,42,30,16,4,15,13,11,16,18,4,22,5,4,23,2,26,1,25,1
1,37,3,24,4,50,12,10,10,13,41,13,45,13,9,9,20,20,4,35,7,18,4,29,13,0
9,20,20,4,35,7,18,4,29,13,46,12,6,13,45,18,4,22,5,4,23,24,27,3,23,1
2,37,1,23,4,59,12,14,14,13,46,20,4,15,14,13,30,20,4,19,14,21,7,18,4,0
4,19,14,21,7,18,4,19,11,12,46,32,10,42,6,18,4,22,5,4,23,24,25,25,27,1
25,3,3,3,4,38,4,28,13,36,12,20,11,4,40,21,20,4,29,10,20,4,40,18,4,0
18,4,19,20,6,10,42,6,4,49,13,11,41,42,11,18,4,22,5,4,23,2,3,1,1,1
26,25,24,3,4,29,4,40,12,11,36,42,11,10,4,35,7,4,33,18,4,50,11,13,21,0
18,4,50,11,13,21,20,11,9,20,4,47,12,10,43,18,4,22,5,4,23,2,27,24,23,1
2,1,27,4,33,4,38,12,9,20,6,32,42,45,20,11,4,15,16,45,43,18,4,40,6,0
15,16,45,43,18,4,40,6,6,4,40,11,41,42,11,18,4,22,5,4,23,24,25,3,26,1
37,24,3,3,4,19,20,30,16,14,20,43,4,35,7,18,4,19,13,10,10,14,20,4,47,0
7,18,4,19,13,10,10,14,20,4,47,11,20,20,16,18,4,22,5,4,23,2,3,25,37,1
23,23,37,3,25,4,29,30,32,42,20,6,32,20,11,11,4,35,7,18,4,29,10,20,11,0
10,20,11,14,12,6,46,4,49,20,12,46,32,10,9,18,4,22,5,4,23,24,26,25,26,1
34,23,26,25,3,4,22,12,14,14,20,11,4,35,7,18,4,51,14,12,6,10,18,4,22,0
12,14,14,20,11,4,35,7,18,4,51,14,12,6,10,18,4,22,5,4,23,24,37,3,31,1
37,25,26,3,4,33,4,22,13,12,6,4,29,10,18,4,53,13,14,13,39,13,54,42,42,0
6,4,29,10,18,4,53,13,14,13,39,13,54,42,42,18,4,22,5,4,23,2,3,3,2,1
26,25,24,3,3,4,33,42,42,7,45,13,11,7,4,40,21,20,18,4,35,42,43,13,14,0
4,40,21,20,18,4,35,42,43,13,14,4,44,13,16,18,4,22,5,4,23,24,3,31,26,1
25,31,2,37,37,4,49,13,46,46,20,11,10,43,4,35,7,18,4,28,42,11,10,32,21,0
4,35,7,18,4,28,42,11,10,32,21,12,14,14,20,18,4,22,5,4,23,24,25,27,24,1
23,2,37,3,4,33,12,14,9,42,6,4,40,21,20,4,29,33,4,29,10,20,4,26,3,0
29,10,20,4,26,3,18,4,33,43,42,39,12,6,46,18,4,22,5,4,23,2,23,25,24,1
25,37,1,37,3,4,29,12,14,21,20,11,4,15,16,45,43,18,4,51,20,6,10,42,6,0
20,11,4,15,16,45,43,18,4,51,20,6,10,42,6,18,4,22,5,4,23,24,23,26,3,1
37,25,23,3,37,4,34,11,13,10,12,42,10,4,40,21,20,18,4,47,32,20,9,10,20,0
20,18,4,47,32,20,9,10,20,11,57,12,20,14,7,18,4,22,5,4,23,24,3,37,25,1
25,26,3,2,4,29,36,11,12,6,46,4,29,10,4,29,8,12,10,20,4,25,26,3,18,0
20,4,25,26,3,18,4,15,20,10,42,9,16,20,43,18,4,22,5,4,23,2,31,31,3,1
1,26,3,24,4,28,4,15,13,11,16,4,17,11,18,4,49,42,14,14,13,6,7,18,4,0
13,11,16,4,17,11,18,4,49,42,14,14,13,6,7,18,4,22,5,4,23,2,23,1,23,1
25,2,1,26,26,4,59,20,11,6,12,20,11,4,35,7,18,4,49,13,11,36,20,11,4,0
7,18,4,49,13,11,36,20,11,4,33,42,42,7,9,18,4,22,5,4,23,24,1,1,37,1
1,2,25,31,4,15,11,20,43,7,20,4,19,14,21,7,18,4,48,13,6,9,12,6,46,0
20,4,19,14,21,7,18,4,48,13,6,9,12,6,46,18,4,22,5,4,23,24,2,25,1,1
23,26,25,3,4,22,12,14,14,20,11,4,35,7,18,4,51,14,12,6,10,18,4,22,5,0
12,14,14,20,11,4,35,7,18,4,51,14,12,6,10,18,4,22,5,4,23,24,37,3,31,1
27,23,31,4,28,4,22,13,11,16,20,10,36,14,13,30,20,4,19,14,21,7,18,4,48,0
20,4,19,14,21,7,18,4,48,13,6,9,12,6,46,18,4,22,5,4,23,24,2,25,31,1
25,23,3,2,4,56,42,20,4,22,13,6,6,4,19,14,21,7,18,4,22,12,7,14,13,0
6,4,19,14,21,7,18,4,22,12,7,14,13,6,7,18,4,22,5,4,23,24,27,23,1,1
37,3,37,3,3,4,34,11,13,10,12,42,10,4,40,21,20,18,4,47,32,20,9,10,20,0
20,18,4,47,32,20,9,10,20,11,57,12,20,14,7,18,4,22,5,4,23,24,3,37,25,1
23,26,37,37,3,4,33,4,44,13,16,9,4,17,11,18,4,28,42,21,12,18,4,22,5,0
33,4,44,13,16,9,4,17,11,18,4,28,42,21,12,18,4,22,5,4,23,24,26,31,31,1
27,37,1,24,4,33,4,29,13,46,12,6,13,45,4,49,45,43,18,4,48,13,6,9,12,0
13,45,4,49,45,43,18,4,48,13,6,9,12,6,46,18,4,22,5,4,23,24,2,25,31,1
31,26,31,37,4,49,12,46,32,14,13,6,7,4,35,7,18,4,33,32,12,10,20,4,48,0
4,35,7,18,4,33,32,12,10,20,4,48,13,16,20,18,4,22,5,4,23,24,26,24,26,1
25,24,24,3,4,17,20,39,12,14,14,20,4,35,7,18,4,48,13,36,20,20,11,18,4,0
12,14,14,20,4,35,7,18,4,48,13,36,20,20,11,18,4,22,5,4,23,24,23,23,27,1
25,1,31,27,37,4,49,13,11,36,20,11,4,59,12,14,14,13,46,20,4,17,11,18,4,0
11,18,4,19,13,10,10,14,20,4,47,11,20,20,16,18,4,22,5,4,23,2,3,25,23,1
23,23,23,23,23,4,51,42,11,7,4,35,7,18,4,47,13,6,10,42,6,18,4,22,5,0
51,42,11,7,4,35,7,18,4,47,13,6,10,42,6,18,4,22,5,4,23,24,25,24,31,1
26,3,2,3,4,50,12,10,10,13,41,13,45,13,9,9,20,20,4,35,7,18,4,29,13,0
9,20,20,4,35,7,18,4,29,13,46,12,6,13,45,18,4,22,5,4,23,24,27,3,23,1
1,3,37,3,4,38,4,52,9,4,49,12,46,32,45,13,43,4,1,1,26,18,4,40,7,0
45,13,43,4,1,1,26,18,4,40,7,11,12,13,6,18,4,22,5,4,23,2,1,1,25,1
37,3,3,4,56,42,32,6,4,35,4,35,7,18,4,50,11,42,43,18,4,22,5,4,23,0
56,42,32,6,4,35,4,35,7,18,4,50,11,42,43,18,4,22,5,4,23,24,3,24,26,1
1,3,25,37,37,4,49,13,46,46,20,11,10,43,4,35,7,18,4,28,42,11,10,32,21,0
4,35,7,18,4,28,42,11,10,32,21,12,14,14,20,18,4,22,5,4,23,24,25,27,31,1
26,26,26,26,4,28,4,52,9,4,49,12,46,32,45,13,43,4,26,25,4,29,18,4,50,0
18,4,50,11,13,21,20,11,9,20,4,47,12,10,43,18,4,22,5,4,23,2,27,24,23,1
27,27,37,3,4,33,32,12,10,39,42,11,20,4,48,13,16,20,4,35,7,18,4,19,11,0
16,20,4,35,7,18,4,19,11,12,46,32,10,42,6,18,4,22,5,4,23,24,25,25,27,1
37,27,2,37,4,49,13,11,21,20,43,4,29,10,18,4,28,42,11,10,42,6,4,29,32,0
18,4,28,42,11,10,42,6,4,29,32,42,11,20,9,18,4,22,5,4,23,2,23,23,23,1
26,3,26,3,4,29,4,48,12,6,7,20,6,4,35,7,18,4,51,14,12,6,10,18,4,0
12,6,7,20,6,4,35,7,18,4,51,14,12,6,10,18,4,22,5,4,23,24,37,3,31,1
26,3,25,37,3,4,34,11,13,6,7,4,35,12,21,20,11,4,40,21,20,18,4,51,13,0
13,11,39,12,6,46,10,42,6,4,49,12,14,14,9,18,4,22,5,4,23,24,26,26,27,1
26,25,26,25,4,33,42,42,7,14,13,6,7,4,17,11,4,29,38,18,4,34,11,13,6,0
38,18,4,34,11,13,6,7,4,35,13,36,12,7,9,18,4,22,5,4,23,2,37,25,1,1
25,23,37,3,3,4,35,13,30,32,42,4,19,14,21,7,18,4,50,13,43,14,42,11,18,0
32,42,4,19,14,21,7,18,4,50,13,43,14,42,11,18,4,22,5,4,23,24,25,24,3,1
31,23,37,4,47,20,6,10,20,11,4,17,11,4,28,33,18,4,34,11,13,6,7,4,35,0
33,18,4,34,11,13,6,7,4,35,13,36,12,7,9,18,4,22,5,4,23,2,37,23,23,1
25,1,1,24,24,4,51,20,14,30,32,4,29,10,18,4,49,42,14,14,13,6,7,18,4,0
14,30,32,4,29,10,18,4,49,42,14,14,13,6,7,18,4,22,5,4,23,2,23,1,23,1
1,2,37,24,3,4,31,4,22,12,14,20,4,35,7,18,4,48,12,21,42,6,12,13,18,0
12,14,20,4,35,7,18,4,48,12,21,42,6,12,13,18,4,22,5,4,23,24,25,37,1,1
2,3,25,4,56,42,20,4,22,13,6,6,4,19,14,21,7,18,4,22,12,7,14,13,6,0
6,4,19,14,21,7,18,4,22,12,7,14,13,6,7,18,4,22,5,4,23,24,27,23,1,1
23,23,24,37,4,1,23,10,32,4,40,21,20,4,29,10,20,4,25,3,3,18,4,51,42,0
3,18,4,51,42,11,10,4,34,11,13,10,12,42,10,18,4,22,5,4,23,24,3,37,2,1
26,26,26,26,4,28,4,52,9,4,49,12,46,32,45,13,43,4,26,25,4,28,18,4,50,0
18,4,50,11,13,21,20,11,9,20,4,47,12,10,43,18,4,22,5,4,23,2,27,24,27,1
25,23,3,3,4,48,13,45,9,42,6,4,17,11,18,4,49,42,45,20,14,14,18,4,22,0
45,9,42,6,4,17,11,18,4,49,42,45,20,14,14,18,4,22,5,4,23,24,24,23,26,1
23,37,25,27,4,5,4,31,37,4,19,8,9,12,6,20,9,9,4,29,36,8,11,18,4,0
14,10,4,29,13,12,6,10,20,4,22,13,11,12,20,18,4,22,5,4,23,2,31,24,26,1
26,25,27,3,4,48,42,32,11,4,35,7,18,4,40,6,6,4,40,11,41,42,11,18,4,0
11,4,35,7,18,4,40,6,6,4,40,11,41,42,11,18,4,22,5,4,23,24,25,3,24,1
23,31,1,37,3,4,22,12,30,32,12,46,13,6,4,40,21,20,18,4,47,13,6,10,42,0
46,13,6,4,40,21,20,18,4,47,13,6,10,42,6,18,4,22,5,4,23,24,25,24,24,1
1,23,37,3,4,33,4,22,4,26,1,18,4,34,13,43,14,42,11,7,18,4,22,5,4,0
33,4,22,4,26,1,18,4,34,13,43,14,42,11,7,18,4,22,5,4,23,2,31,26,37,1
23,24,31,1,4,29,4,19,13,14,7,45,12,6,4,35,7,18,4,48,13,16,20,4,44,0
4,35,7,18,4,48,13,16,20,4,44,11,12,42,6,18,4,22,5,4,23,24,26,37,2,1
2,24,3,4,38,4,28,13,36,12,20,11,4,40,21,20,18,4,19,20,6,10,42,6,4,0
18,4,19,20,6,10,42,6,4,49,13,11,41,42,11,18,4,22,5,4,23,2,3,1,1,1
25,1,1,1,4,56,13,30,16,9,42,6,4,60,12,6,46,18,4,56,13,30,16,9,42,0
6,4,60,12,6,46,18,4,56,13,30,16,9,42,6,18,4,22,5,4,23,2,1,3,1,1
26,3,3,3,4,52,9,4,49,12,46,32,45,13,43,4,23,25,4,33,18,4,22,13,11,0
23,25,4,33,18,4,22,13,11,62,8,20,10,10,20,18,4,22,5,4,23,2,24,37,37,1
27,26,3,3,4,29,4,29,13,46,12,6,13,45,4,35,7,18,4,34,11,13,6,7,4,0
35,7,18,4,34,11,13,6,7,4,19,14,13,6,30,18,4,22,5,4,23,24,23,26,2,1
26,1,25,3,3,4,19,20,13,30,42,6,9,57,12,20,14,7,4,29,10,18,4,35,42,0
7,4,29,10,18,4,35,42,9,20,21,12,14,14,20,18,4,22,5,4,23,24,3,27,27,1
24,26,1,3,4,1,27,4,22,12,14,20,4,35,7,18,4,29,32,20,14,41,43,4,50,0
29,32,20,14,41,43,4,50,42,45,6,9,32,12,36,18,4,22,5,4,23,24,26,25,27,1
23,23,1,3,3,4,29,30,32,42,20,6,32,20,11,11,4,35,7,18,4,29,10,20,11,0
10,20,11,14,12,6,46,4,49,20,12,46,32,10,9,18,4,22,5,4,23,24,26,25,26,1
25,1,27,37,4,47,42,42,14,12,7,46,20,4,49,45,43,18,4,50,11,42,43,18,4,0
14,12,7,46,20,4,49,45,43,18,4,50,11,42,43,18,4,22,5,4,23,24,3,24,23,1
31,1,3,3,4,44,11,30,32,13,11,7,4,48,13,16,20,4,35,7,18,4,33,20,9,0
33,20,9,10,4,19,14,42,42,39,57,12,20,14,7,18,4,22,5,4,23,24,26,1,1,1
1,1,26,4,38,4,40,8,41,8,11,6,4,35,7,18,4,35,42,30,32,20,9,10,20,0
35,42,30,32,20,9,10,20,11,4,49,12,14,14,9,18,4,22,5,4,23,24,26,3,31,1
25,31,25,3,4,28,20,45,39,13,6,4,35,7,18,4,44,16,20,39,42,9,18,4,22,0
45,39,13,6,4,35,7,18,4,44,16,20,39,42,9,18,4,22,5,4,23,24,24,27,23,1
37,25,37,2,4,33,4,22,13,12,6,4,29,10,18,4,53,13,14,13,39,13,54,42,42,0
6,4,29,10,18,4,53,13,14,13,39,13,54,42,42,18,4,22,5,4,23,2,3,3,2,1
1,3,24,23,3,4,33,20,9,10,4,35,7,18,4,33,42,42,7,32,13,21,20,6,18,0
10,4,35,7,18,4,33,42,42,7,32,13,21,20,6,18,4,22,5,4,23,24,25,24,26,1
27,25,3,3,4,29,4,33,20,9,10,6,20,7,46,20,4,40,21,20,18,4,15,42,11,0
46,20,4,40,21,20,18,4,15,42,11,10,13,46,20,18,4,22,5,4,23,2,3,3,1,1
